cust_id,contact_type,duration,contact_num,p_days,p_outcome,y,date
46889,cellular,9,2,999,nonexistent,no,2009-04-08
86700,cellular,210,2,3,success,no,2009-05-17
60944,cellular,352,1,999,failure,no,2008-11-02
43800,telephone,686,1,999,nonexistent,no,2008-05-05
80842,telephone,352,2,999,nonexistent,no,2008-05-08
46603,cellular,105,3,999,nonexistent,no,2008-08-05
53259,telephone,207,1,999,nonexistent,no,2009-05-27
3579,telephone,374,1,999,nonexistent,no,2008-05-01
83963,cellular,68,2,999,nonexistent,no,2008-11-03
55699,telephone,231,1,999,nonexistent,no,2008-05-30
75479,telephone,166,1,999,nonexistent,no,2008-05-18
25468,telephone,39,1,999,nonexistent,no,2008-07-22
96113,cellular,266,9,999,nonexistent,no,2008-07-13
68064,telephone,118,2,999,nonexistent,no,2008-05-11
3427,telephone,59,3,999,nonexistent,no,2008-06-15
34477,telephone,6,1,999,nonexistent,no,2010-06-14
49649,cellular,187,2,999,nonexistent,no,2008-11-22
95067,cellular,34,1,999,failure,no,2009-05-29
56493,cellular,335,5,999,nonexistent,no,2008-07-15
78365,cellular,204,1,999,nonexistent,no,2008-08-07
79211,telephone,89,1,999,nonexistent,no,2008-06-21
17582,cellular,115,1,999,nonexistent,no,2008-07-27
59393,cellular,527,4,999,nonexistent,no,2008-08-27
44263,cellular,103,2,999,failure,no,2008-11-20
98628,telephone,70,6,999,nonexistent,no,2008-05-21
49820,cellular,599,1,999,failure,no,2009-10-08
64700,cellular,387,1,999,nonexistent,yes,2009-04-17
37722,telephone,27,1,999,nonexistent,no,2008-05-05
7576,telephone,181,3,999,nonexistent,no,2008-05-16
94590,cellular,1046,3,11,success,yes,2009-05-28
54609,cellular,719,2,999,nonexistent,no,2008-07-27
87252,cellular,94,1,999,nonexistent,no,2008-08-28
10823,telephone,111,3,999,nonexistent,no,2008-06-29
1820,cellular,379,3,999,nonexistent,no,2009-04-24
60534,cellular,895,2,999,failure,yes,2009-05-17
47979,cellular,229,6,999,nonexistent,no,2009-05-25
93776,cellular,247,1,999,nonexistent,no,2008-08-20
60103,cellular,226,1,999,nonexistent,no,2008-07-22
46338,cellular,510,2,999,failure,yes,2009-12-24
78174,cellular,779,2,999,failure,no,2008-11-25
26363,cellular,297,3,999,nonexistent,no,2008-07-13
76173,cellular,158,2,999,nonexistent,yes,2009-03-14
8944,cellular,125,2,999,nonexistent,no,2009-04-13
68596,cellular,314,1,999,nonexistent,no,2008-08-14
68426,cellular,53,1,999,nonexistent,no,2009-08-27
74473,cellular,95,4,999,nonexistent,no,2008-08-02
18426,cellular,66,1,999,failure,no,2009-05-23
91358,cellular,251,3,2,success,no,2010-09-28
24120,cellular,121,2,999,nonexistent,no,2008-07-21
82476,cellular,749,7,999,nonexistent,yes,2009-11-23
50947,telephone,84,1,999,nonexistent,no,2008-05-12
54065,cellular,173,1,999,nonexistent,no,2008-07-11
27954,cellular,532,1,999,nonexistent,no,2008-07-07
65922,cellular,149,1,999,nonexistent,no,2008-11-02
17923,telephone,93,1,999,nonexistent,no,2008-05-20
77842,cellular,661,4,999,nonexistent,yes,2008-07-24
48081,cellular,68,1,999,nonexistent,no,2009-05-14
95312,cellular,113,2,999,failure,no,2010-07-18
1563,cellular,139,1,999,nonexistent,no,2009-04-07
52672,cellular,143,1,999,nonexistent,no,2009-05-25
88498,cellular,534,1,999,nonexistent,no,2009-10-14
48895,cellular,120,1,999,nonexistent,no,2009-04-16
50244,telephone,180,1,999,nonexistent,no,2008-05-03
73338,cellular,222,1,999,nonexistent,no,2009-04-29
6432,telephone,43,1,999,nonexistent,no,2008-05-12
78015,cellular,493,1,999,nonexistent,no,2008-07-19
73286,cellular,161,1,999,failure,no,2008-11-27
82872,cellular,692,3,999,nonexistent,yes,2009-05-25
22023,telephone,248,1,999,nonexistent,no,2008-05-10
29522,cellular,224,3,999,nonexistent,no,2009-08-02
82214,cellular,49,6,999,nonexistent,no,2008-07-01
91609,cellular,103,1,999,failure,no,2008-11-20
69931,telephone,207,1,999,nonexistent,no,2008-05-05
28314,cellular,45,1,999,nonexistent,no,2008-11-21
68055,cellular,257,5,999,nonexistent,no,2008-07-09
20141,cellular,786,1,999,nonexistent,yes,2009-05-22
69483,cellular,362,1,999,nonexistent,no,2008-11-04
84163,telephone,26,24,999,nonexistent,no,2008-06-13
94537,cellular,354,2,999,nonexistent,no,2008-11-03
5297,telephone,127,2,999,nonexistent,no,2008-08-19
42156,cellular,731,1,10,success,yes,2009-05-21
33365,cellular,537,2,999,nonexistent,no,2008-07-01
95262,telephone,431,2,999,nonexistent,no,2008-06-25
29616,telephone,395,2,999,nonexistent,no,2008-05-17
8738,cellular,250,3,999,nonexistent,no,2008-07-30
52729,cellular,170,3,999,nonexistent,no,2008-08-11
40493,telephone,174,1,999,nonexistent,no,2008-05-24
54485,telephone,144,15,999,nonexistent,no,2008-06-09
45017,cellular,68,5,999,nonexistent,no,2009-05-15
338,telephone,170,4,999,nonexistent,no,2008-05-15
11727,cellular,292,3,999,nonexistent,no,2008-07-14
89179,cellular,222,4,999,nonexistent,yes,2010-08-28
24063,cellular,366,9,999,nonexistent,no,2008-08-08
97303,telephone,195,2,999,nonexistent,no,2008-05-10
15278,cellular,332,2,999,nonexistent,no,2009-05-26
54165,telephone,69,11,999,nonexistent,no,2008-05-20
2832,cellular,568,8,999,nonexistent,no,2008-07-03
7100,cellular,330,2,999,failure,no,2009-05-22
163,telephone,234,4,999,nonexistent,no,2008-05-25
48561,telephone,74,2,999,nonexistent,no,2008-05-02
3270,cellular,194,4,999,nonexistent,no,2008-11-30
22380,cellular,86,3,999,nonexistent,no,2008-07-18
73036,cellular,171,1,999,failure,no,2009-05-14
80014,telephone,158,5,999,nonexistent,no,2008-05-21
81403,cellular,138,1,999,failure,no,2008-11-25
41799,cellular,165,2,999,nonexistent,no,2009-05-30
5245,cellular,209,2,999,failure,no,2010-03-20
23106,telephone,43,1,999,nonexistent,no,2008-05-25
5461,cellular,29,2,999,nonexistent,no,2008-11-25
22373,cellular,92,4,999,nonexistent,no,2008-07-24
803,telephone,36,1,999,nonexistent,no,2008-08-21
67125,telephone,575,2,999,nonexistent,no,2008-08-27
75085,cellular,53,3,999,nonexistent,no,2009-05-25
2445,cellular,257,2,999,failure,no,2009-11-07
37717,cellular,61,3,999,nonexistent,no,2008-11-12
72747,cellular,76,4,999,nonexistent,no,2008-08-18
49943,telephone,118,3,999,nonexistent,no,2008-05-18
63580,cellular,258,1,999,failure,no,2008-11-16
32452,telephone,147,1,999,nonexistent,no,2008-10-18
97818,telephone,554,3,999,nonexistent,no,2008-05-18
92004,cellular,30,33,999,nonexistent,no,2008-07-23
76979,cellular,364,3,999,nonexistent,no,2008-07-15
40742,telephone,560,4,999,nonexistent,no,2008-05-28
12682,telephone,43,2,999,nonexistent,no,2008-05-23
84334,telephone,125,1,999,nonexistent,no,2008-05-30
81571,telephone,94,1,999,nonexistent,no,2008-05-17
76529,cellular,53,2,999,nonexistent,no,2008-08-07
89093,cellular,72,2,999,failure,no,2009-05-29
80667,cellular,193,1,999,nonexistent,no,2009-05-22
59125,cellular,92,1,999,nonexistent,no,2008-08-30
3028,telephone,614,2,999,nonexistent,no,2008-05-04
6701,telephone,208,2,999,nonexistent,no,2009-11-23
88503,cellular,175,4,999,nonexistent,no,2008-07-13
7605,cellular,54,4,999,nonexistent,no,2008-07-01
69253,telephone,691,10,999,nonexistent,yes,2008-07-13
61681,telephone,1259,6,999,nonexistent,yes,2008-06-08
53917,cellular,464,5,999,nonexistent,no,2008-07-08
31882,cellular,1102,1,999,nonexistent,no,2008-07-07
55750,cellular,148,2,999,nonexistent,no,2008-08-28
25263,telephone,105,2,999,nonexistent,no,2008-05-20
15459,telephone,191,3,999,nonexistent,no,2008-06-28
3635,telephone,424,2,999,nonexistent,no,2008-05-09
51660,cellular,81,3,999,nonexistent,no,2008-08-26
2526,cellular,170,2,999,failure,no,2009-04-11
6416,telephone,9,1,999,nonexistent,no,2010-07-05
17139,cellular,308,2,999,nonexistent,no,2009-04-02
52597,cellular,61,3,999,nonexistent,no,2008-11-07
72827,cellular,714,1,999,nonexistent,yes,2008-07-22
91937,telephone,37,1,999,nonexistent,no,2008-06-27
87084,cellular,147,1,999,nonexistent,no,2009-05-02
31269,cellular,311,1,999,nonexistent,no,2008-08-13
2834,cellular,127,1,999,failure,no,2009-05-17
69332,cellular,901,2,999,nonexistent,yes,2008-07-22
15073,telephone,69,2,999,nonexistent,no,2008-06-28
46292,cellular,57,1,999,nonexistent,no,2009-05-21
52618,cellular,90,4,999,nonexistent,no,2008-08-20
81574,cellular,8,6,999,nonexistent,no,2008-08-02
53769,cellular,79,1,999,failure,no,2010-10-07
81532,cellular,218,1,999,failure,no,2009-05-21
9976,telephone,21,3,999,nonexistent,no,2008-05-21
80065,cellular,59,2,999,nonexistent,no,2009-05-16
81742,telephone,86,1,999,nonexistent,no,2008-05-26
68812,telephone,402,9,999,nonexistent,no,2008-06-28
10359,cellular,988,5,999,nonexistent,no,2008-07-06
90905,telephone,81,2,999,nonexistent,no,2008-06-03
51780,cellular,624,1,999,nonexistent,no,2008-07-11
71547,cellular,738,2,999,nonexistent,no,2009-04-13
81405,cellular,295,1,6,success,yes,2010-08-05
19032,cellular,460,3,999,nonexistent,yes,2008-07-27
93676,telephone,394,1,999,nonexistent,no,2008-06-26
4549,telephone,95,6,999,nonexistent,no,2008-05-14
60166,telephone,393,3,999,nonexistent,no,2008-06-23
77912,cellular,46,1,999,nonexistent,no,2008-11-27
47526,telephone,10,11,999,nonexistent,no,2008-05-23
68156,telephone,220,1,999,nonexistent,no,2008-05-14
26379,cellular,194,3,999,nonexistent,no,2009-05-26
89206,telephone,189,2,999,nonexistent,no,2008-05-16
70546,cellular,111,2,999,nonexistent,yes,2009-03-21
25493,cellular,470,2,999,failure,no,2009-05-10
4962,cellular,261,1,999,nonexistent,no,2008-11-04
759,cellular,91,4,999,nonexistent,no,2008-11-26
2041,cellular,295,1,999,nonexistent,no,2009-05-23
3752,cellular,120,2,999,nonexistent,no,2009-05-30
92920,telephone,334,1,999,nonexistent,no,2008-05-03
63208,cellular,60,5,999,nonexistent,no,2008-07-27
60940,cellular,203,2,999,nonexistent,no,2009-05-18
3913,cellular,114,2,999,nonexistent,no,2009-03-14
17025,cellular,580,5,999,nonexistent,no,2008-07-14
70768,telephone,124,3,999,nonexistent,no,2008-05-02
58870,telephone,809,6,999,nonexistent,yes,2008-06-24
44223,cellular,167,1,999,failure,yes,2009-07-22
68549,cellular,119,1,999,nonexistent,no,2008-07-23
37215,telephone,148,1,999,nonexistent,no,2008-07-02
15451,telephone,92,5,999,nonexistent,no,2008-06-23
29193,telephone,183,7,999,nonexistent,no,2008-05-01
29947,cellular,890,4,999,nonexistent,yes,2008-07-14
14414,cellular,148,1,999,nonexistent,no,2008-07-02
26028,cellular,15,3,999,nonexistent,no,2008-07-26
78766,telephone,260,3,999,nonexistent,no,2008-05-06
85539,cellular,158,1,999,nonexistent,no,2008-07-10
71385,cellular,35,10,999,nonexistent,no,2008-08-02
53307,cellular,110,3,999,nonexistent,no,2008-08-13
34210,cellular,125,5,999,nonexistent,no,2009-05-11
80518,cellular,152,1,999,nonexistent,no,2009-04-28
91490,telephone,135,1,999,nonexistent,no,2008-06-29
80005,telephone,100,2,999,nonexistent,no,2008-05-07
48657,cellular,779,7,999,nonexistent,no,2008-08-25
47256,cellular,98,1,999,nonexistent,no,2009-05-16
72725,telephone,306,3,999,nonexistent,no,2008-05-02
19989,telephone,275,1,999,nonexistent,no,2008-05-05
35304,cellular,18,1,999,nonexistent,no,2008-11-26
16380,cellular,252,2,999,failure,no,2008-11-04
83530,cellular,131,2,999,nonexistent,no,2009-05-15
6314,cellular,24,3,999,nonexistent,no,2008-07-14
58868,cellular,98,3,999,nonexistent,no,2008-11-02
98666,telephone,83,4,999,nonexistent,no,2008-07-08
92388,cellular,58,1,999,nonexistent,no,2008-11-05
34936,cellular,312,3,999,nonexistent,no,2009-05-20
13689,telephone,307,2,999,nonexistent,no,2008-05-08
37697,cellular,209,4,999,nonexistent,no,2008-07-30
91631,cellular,403,7,999,nonexistent,no,2008-07-17
33770,telephone,342,1,999,nonexistent,no,2008-05-08
65395,cellular,146,2,999,nonexistent,no,2009-05-09
53036,cellular,312,1,999,failure,no,2009-05-17
70125,telephone,247,2,999,nonexistent,no,2008-05-18
76400,cellular,896,1,2,success,yes,2009-10-24
3013,cellular,154,1,999,nonexistent,no,2010-09-17
67953,cellular,133,4,999,nonexistent,no,2009-05-08
86295,telephone,298,3,999,nonexistent,no,2008-05-02
33029,cellular,460,1,999,nonexistent,no,2008-08-04
49383,cellular,164,2,999,nonexistent,no,2009-05-05
12376,telephone,111,3,999,nonexistent,no,2008-06-07
95757,cellular,836,1,999,failure,no,2008-11-18
38160,cellular,119,2,999,failure,no,2009-05-27
21845,cellular,884,1,999,failure,no,2009-04-06
50139,telephone,473,2,999,nonexistent,no,2009-05-08
87436,telephone,112,3,999,nonexistent,no,2008-05-29
28321,cellular,137,3,999,nonexistent,no,2008-08-13
1653,cellular,267,1,999,nonexistent,no,2009-05-08
39544,cellular,294,1,999,nonexistent,no,2009-08-04
61093,cellular,74,3,999,nonexistent,no,2008-07-26
70711,telephone,955,1,999,nonexistent,no,2008-05-14
91286,cellular,130,2,999,nonexistent,no,2009-05-01
36142,cellular,48,1,999,nonexistent,no,2008-08-05
69591,cellular,61,2,999,nonexistent,no,2008-08-19
35655,cellular,162,2,999,nonexistent,no,2008-08-19
67158,cellular,94,2,999,failure,no,2009-05-10
28143,cellular,73,1,999,nonexistent,no,2008-11-03
77742,cellular,143,1,999,nonexistent,no,2008-08-03
94520,cellular,238,4,999,nonexistent,no,2008-08-27
24214,telephone,181,1,999,nonexistent,no,2009-08-14
89481,telephone,181,2,999,nonexistent,no,2008-06-30
44576,cellular,176,1,999,failure,no,2010-08-26
56227,cellular,206,2,999,nonexistent,no,2008-11-13
5091,cellular,430,2,999,nonexistent,no,2008-07-14
68471,cellular,1002,3,999,nonexistent,yes,2008-07-10
24555,cellular,251,1,999,failure,no,2010-10-20
11629,cellular,268,2,999,nonexistent,no,2008-07-01
59123,cellular,320,1,999,nonexistent,no,2009-05-19
94272,telephone,128,3,999,nonexistent,no,2008-05-24
75863,telephone,57,1,999,nonexistent,no,2008-05-24
99676,telephone,695,1,999,nonexistent,yes,2008-05-29
29282,telephone,78,1,999,nonexistent,no,2008-05-01
30259,telephone,897,2,999,nonexistent,yes,2010-07-29
69027,cellular,285,1,999,nonexistent,no,2009-04-23
37698,telephone,114,3,999,nonexistent,no,2008-05-12
64058,cellular,146,1,999,nonexistent,no,2008-11-26
24170,cellular,130,3,999,nonexistent,no,2008-11-08
4127,telephone,92,3,999,nonexistent,no,2008-06-07
89544,cellular,132,1,999,nonexistent,no,2008-08-12
53403,telephone,76,3,999,nonexistent,no,2008-05-19
67112,telephone,117,1,999,nonexistent,no,2008-05-04
8655,cellular,93,1,999,failure,no,2009-08-13
67236,telephone,144,1,999,nonexistent,no,2008-06-15
33273,telephone,159,3,999,nonexistent,no,2008-05-19
90170,cellular,389,1,7,success,yes,2010-05-18
24725,cellular,171,2,999,nonexistent,no,2008-07-02
10442,cellular,162,1,999,nonexistent,no,2008-08-18
81183,cellular,326,1,999,nonexistent,no,2008-07-06
26138,cellular,120,2,999,nonexistent,no,2008-11-16
38602,cellular,231,2,999,nonexistent,no,2008-11-04
23032,cellular,109,2,999,nonexistent,no,2009-05-20
76336,cellular,10,7,999,nonexistent,no,2009-05-12
80870,cellular,23,5,999,nonexistent,no,2009-05-12
32813,cellular,495,1,999,failure,no,2009-05-28
20906,telephone,100,3,999,nonexistent,no,2008-06-14
33616,cellular,328,3,999,nonexistent,no,2008-07-08
9110,telephone,92,2,999,nonexistent,no,2008-06-09
72220,cellular,561,1,17,failure,yes,2010-08-13
96481,cellular,281,1,999,nonexistent,yes,2009-04-21
43235,cellular,296,2,999,nonexistent,no,2009-05-21
82197,telephone,62,2,999,nonexistent,no,2008-05-15
44172,cellular,224,1,999,nonexistent,no,2008-08-29
19688,cellular,725,2,8,failure,no,2009-11-05
15726,cellular,207,2,999,failure,yes,2010-03-02
68606,cellular,51,1,999,failure,no,2009-05-14
3289,cellular,767,3,999,nonexistent,yes,2010-10-30
78342,cellular,108,2,999,nonexistent,no,2008-11-13
90438,cellular,415,2,8,failure,yes,2009-12-26
4180,cellular,87,1,999,nonexistent,no,2008-07-10
47669,telephone,296,1,999,nonexistent,no,2008-05-22
52240,cellular,64,5,999,nonexistent,no,2008-08-28
16087,telephone,96,2,999,nonexistent,no,2008-05-24
57108,cellular,151,3,999,nonexistent,no,2008-08-16
71007,telephone,127,6,999,nonexistent,no,2008-06-16
17868,cellular,554,2,999,nonexistent,yes,2009-05-02
46600,cellular,163,1,999,nonexistent,no,2010-08-28
98198,cellular,95,4,999,nonexistent,no,2008-08-24
7666,telephone,501,2,999,nonexistent,no,2008-07-18
93574,cellular,195,2,999,nonexistent,no,2009-12-19
41562,cellular,360,1,999,nonexistent,no,2008-08-24
25171,cellular,521,1,999,nonexistent,no,2008-07-12
50105,telephone,340,1,999,nonexistent,no,2008-07-15
67684,telephone,678,4,999,nonexistent,no,2008-06-30
76695,cellular,146,1,999,failure,no,2009-05-08
36093,cellular,707,1,999,failure,yes,2009-04-03
57609,cellular,96,2,999,failure,no,2009-05-06
63790,cellular,879,1,999,nonexistent,yes,2009-09-21
3353,cellular,699,4,999,nonexistent,yes,2008-08-02
55403,cellular,81,1,3,success,yes,2009-08-19
83875,telephone,159,5,999,nonexistent,no,2008-05-25
52775,telephone,245,4,999,nonexistent,no,2009-08-23
72745,cellular,70,6,999,nonexistent,no,2008-07-10
19914,cellular,226,2,999,nonexistent,no,2009-04-01
11598,cellular,188,1,999,nonexistent,no,2009-04-05
25220,cellular,343,1,999,nonexistent,no,2008-08-21
30219,cellular,299,2,999,nonexistent,no,2008-11-08
77620,telephone,129,4,999,nonexistent,no,2008-06-24
89569,cellular,566,6,999,nonexistent,no,2008-08-19
93196,cellular,119,9,999,nonexistent,no,2008-08-12
37170,cellular,252,1,6,success,yes,2010-07-17
60397,cellular,120,2,999,failure,no,2008-11-01
14846,cellular,69,1,999,nonexistent,no,2008-07-28
35071,cellular,209,1,999,nonexistent,no,2008-07-07
48846,cellular,131,3,999,nonexistent,no,2008-07-24
13908,telephone,174,2,999,nonexistent,no,2008-06-25
81253,cellular,69,3,999,failure,no,2009-05-13
71823,cellular,126,2,999,nonexistent,no,2009-05-27
54068,telephone,16,13,999,nonexistent,no,2008-06-22
36478,cellular,95,1,999,nonexistent,no,2008-07-21
71042,cellular,295,2,999,nonexistent,no,2008-08-23
12969,cellular,114,12,999,nonexistent,no,2008-07-30
45473,telephone,166,2,999,nonexistent,no,2008-07-30
96320,cellular,259,1,999,nonexistent,no,2008-07-04
55271,cellular,1957,1,999,nonexistent,no,2009-05-23
17521,cellular,106,1,999,nonexistent,no,2009-05-29
83398,telephone,121,2,999,nonexistent,no,2008-05-28
24506,telephone,115,1,999,nonexistent,no,2008-05-28
27738,cellular,157,1,999,nonexistent,no,2008-08-09
20136,cellular,200,3,999,nonexistent,no,2009-04-29
70281,cellular,75,1,999,failure,no,2009-09-27
70448,cellular,112,1,999,nonexistent,no,2009-06-02
71102,cellular,69,1,999,nonexistent,no,2008-11-03
64566,telephone,243,2,999,nonexistent,no,2008-05-29
6750,telephone,12,3,999,nonexistent,no,2008-06-21
34442,cellular,621,1,999,failure,yes,2010-10-14
79168,cellular,159,10,999,nonexistent,no,2008-07-06
80038,cellular,64,1,999,nonexistent,no,2008-11-08
42268,cellular,516,1,999,nonexistent,no,2008-07-23
71877,cellular,811,2,999,nonexistent,yes,2009-05-08
60599,cellular,191,2,999,nonexistent,no,2008-07-29
3079,cellular,140,3,999,nonexistent,no,2008-11-12
81652,cellular,212,3,999,nonexistent,no,2008-11-10
33034,cellular,116,2,999,failure,no,2008-11-24
65364,cellular,405,1,999,failure,no,2010-09-17
12818,telephone,70,1,999,nonexistent,no,2008-06-12
31809,cellular,463,2,999,nonexistent,no,2008-08-16
50734,cellular,117,2,999,nonexistent,no,2009-04-05
71406,cellular,146,1,999,nonexistent,no,2009-05-11
37487,cellular,97,3,999,nonexistent,no,2008-07-09
60941,cellular,397,1,999,nonexistent,yes,2009-06-05
89410,cellular,228,3,999,nonexistent,no,2008-07-02
43707,cellular,125,1,999,nonexistent,no,2008-07-03
54749,cellular,143,1,999,nonexistent,no,2008-08-24
30175,telephone,7,4,999,failure,no,2009-05-25
42498,telephone,173,2,999,nonexistent,no,2008-05-07
71386,cellular,717,13,999,nonexistent,no,2008-07-27
68147,telephone,141,1,999,nonexistent,no,2008-05-23
22367,telephone,179,1,999,nonexistent,no,2008-05-18
11072,cellular,67,1,999,nonexistent,no,2008-07-05
11625,telephone,11,1,999,nonexistent,no,2010-06-23
47714,cellular,144,2,999,nonexistent,no,2008-07-08
64602,telephone,155,1,999,nonexistent,no,2008-05-29
28317,cellular,84,1,999,nonexistent,no,2009-03-08
85940,cellular,28,12,999,nonexistent,no,2008-07-16
53908,telephone,113,1,999,nonexistent,no,2008-06-13
54991,cellular,670,4,11,success,yes,2009-04-26
68061,telephone,349,1,999,nonexistent,no,2008-06-10
